name,num_gpu,gpu_spec,creation_time
openb-pod-6973,1,V100M16|V100M32,12700799
openb-pod-6974,0,,12700973
openb-pod-6975,1,P100|T4|V100M16|V100M32,12700980
openb-pod-6976,0,,12701034
openb-pod-6977,0,,12701035
openb-pod-6978,1,,12701642
openb-pod-6979,1,,12701651
openb-pod-6980,1,,12701695
openb-pod-6981,1,,12701775
openb-pod-6982,1,,12701982
openb-pod-6983,1,,12702195
openb-pod-6984,1,,12702205
openb-pod-6985,1,,12702258
openb-pod-6986,1,,12702385
openb-pod-6987,0,,12702488
openb-pod-6988,1,A10|G2|T4|V100M16|V100M32,12702491
openb-pod-6989,0,,12702537
openb-pod-6990,1,,12702584
openb-pod-6991,1,T4,12702594
openb-pod-6992,0,,12702610
openb-pod-6993,1,,12702712
openb-pod-6994,1,,12703486
openb-pod-6995,1,,12703623
openb-pod-6996,1,,12703679
openb-pod-6997,1,,12703716
openb-pod-6998,0,,12703999
openb-pod-6999,0,,12704008
openb-pod-7000,0,,12704054
openb-pod-7001,1,,12704434
openb-pod-7002,0,,12704508
openb-pod-7003,0,,12704589
openb-pod-7004,0,,12704782
openb-pod-7005,0,,12704913
openb-pod-7006,1,,12706453
openb-pod-7007,1,T4,12706835
openb-pod-7008,0,,12707286
openb-pod-7009,0,,12707288
openb-pod-7010,0,,12707288
openb-pod-7011,0,,12707288
openb-pod-7012,1,,12707320
openb-pod-7013,0,,12707649
openb-pod-7014,0,,12707651
openb-pod-7015,0,,12707656
openb-pod-7016,1,,12707797
openb-pod-7017,1,,12708393
openb-pod-7018,1,T4,12708721
openb-pod-7019,1,,12708723
openb-pod-7020,1,P100|V100M16|V100M32,12708807
openb-pod-7021,0,,12708975
openb-pod-7022,1,,12710096
openb-pod-7023,1,T4,12710111
openb-pod-7024,1,T4,12710280
openb-pod-7025,1,,12710826
openb-pod-7026,1,P100,12710902
openb-pod-7027,1,,12711631
openb-pod-7028,1,T4,12711818
openb-pod-7029,0,,12711905
openb-pod-7030,1,,12712058
openb-pod-7031,1,,12712414
openb-pod-7032,0,,12712464
openb-pod-7033,0,,12712654
openb-pod-7034,1,,12712654
openb-pod-7035,1,P100,12712679
openb-pod-7036,1,P100|T4|V100M16|V100M32,12712750
openb-pod-7037,1,T4,12713034
openb-pod-7038,1,,12713331
openb-pod-7039,1,,12713342
openb-pod-7040,1,G2,12713342
openb-pod-7041,2,,12713682
openb-pod-7042,1,,12713985
openb-pod-7043,1,,12714018
openb-pod-7044,1,G2|P100|T4|V100M16|V100M32,12714295
openb-pod-7045,1,T4,12714620
openb-pod-7046,1,T4,12714775
openb-pod-7047,1,,12715106
openb-pod-7048,1,V100M16|V100M32,12715637
openb-pod-7049,1,,12715759
openb-pod-7050,1,,12715831
openb-pod-7051,1,T4,12715831
openb-pod-7052,1,T4,12715832
openb-pod-7053,1,,12715890
openb-pod-7054,1,,12715899
openb-pod-7055,1,T4,12716496
openb-pod-7056,1,P100,12717032
openb-pod-7057,1,,12717322
openb-pod-7058,1,,12717323
openb-pod-7059,1,,12717374
openb-pod-7060,1,,12717453
openb-pod-7061,1,T4,12717460
openb-pod-7062,1,,12717776
openb-pod-7063,1,,12718008
openb-pod-7064,1,,12718108
openb-pod-7065,1,,12718232
openb-pod-7066,1,,12718728
openb-pod-7067,1,,12719065
openb-pod-7068,1,,12719070
openb-pod-7069,1,,12719324
openb-pod-7070,1,V100M16|V100M32,12719380
openb-pod-7071,1,,12719475
openb-pod-7072,1,,12719519
openb-pod-7073,1,G2,12719679
openb-pod-7074,1,,12720223
openb-pod-7075,1,,12720445
openb-pod-7076,1,,12720635
openb-pod-7077,1,,12720779
openb-pod-7078,1,P100,12720780
openb-pod-7079,1,,12720783
openb-pod-7080,1,P100,12720822
openb-pod-7081,1,,12720865
openb-pod-7082,1,,12722522
openb-pod-7083,1,,12722727
openb-pod-7084,1,T4,12722917
openb-pod-7085,1,,12723416
openb-pod-7086,1,,12723521
openb-pod-7087,1,,12724753
openb-pod-7088,1,,12724760
openb-pod-7089,1,,12724827
openb-pod-7090,1,T4,12724840
openb-pod-7091,1,T4,12724844
openb-pod-7092,1,,12724869
openb-pod-7093,1,,12724908
openb-pod-7094,1,,12724913
openb-pod-7095,1,,12724952
openb-pod-7096,1,,12724988
openb-pod-7097,1,,12725058
openb-pod-7098,1,V100M16|V100M32,12725208
openb-pod-7099,1,,12725228
openb-pod-7100,1,,12725235
openb-pod-7101,1,,12725237
openb-pod-7102,1,,12725852
openb-pod-7103,1,T4,12725915
openb-pod-7104,1,P100,12726051
openb-pod-7105,1,T4,12726113
openb-pod-7106,1,,12726300
openb-pod-7107,1,P100|V100M16|V100M32,12726410
openb-pod-7108,1,,12727294
openb-pod-7109,1,,12727467
openb-pod-7110,1,,12727637
openb-pod-7111,1,,12727643
openb-pod-7112,1,T4,12727699
openb-pod-7113,1,,12727716
openb-pod-7114,1,T4,12727744
openb-pod-7115,1,T4,12727818
openb-pod-7116,0,,12727848
openb-pod-7117,0,,12727848
openb-pod-7118,0,,12727852
openb-pod-7119,1,,12727861
openb-pod-7120,1,,12728219
openb-pod-7121,1,T4,12728547
openb-pod-7122,1,,12728796
openb-pod-7123,1,,12728810
openb-pod-7124,1,,12728811
openb-pod-7125,1,T4,12728887
openb-pod-7126,1,P100,12729473
openb-pod-7127,1,T4,12729554
openb-pod-7128,1,,12729585
openb-pod-7129,1,,12729924
openb-pod-7130,1,,12731230
openb-pod-7131,1,,12731256
openb-pod-7132,0,,12731529
openb-pod-7133,0,,12731530
openb-pod-7134,0,,12733903
openb-pod-7135,1,V100M16|V100M32,12734639
openb-pod-7136,0,,12736276
openb-pod-7137,2,,12736585
openb-pod-7138,1,,12736950
openb-pod-7139,1,V100M16|V100M32,12737285
openb-pod-7140,1,,12737287
openb-pod-7141,1,,12738367
openb-pod-7142,1,T4,12738518
openb-pod-7143,1,T4,12739533
openb-pod-7144,1,,12739688
openb-pod-7145,1,,12740922
openb-pod-7146,1,,12740935
openb-pod-7147,0,,12741867
openb-pod-7148,4,G2,12744585
openb-pod-7149,1,T4,12745598
openb-pod-7150,4,V100M16|V100M32|V100M32,12746031
openb-pod-7151,1,,12746451
openb-pod-7152,1,,12747693
openb-pod-7153,1,T4,12747693
openb-pod-7154,4,G2,12747923
openb-pod-7155,4,,12750317
openb-pod-7156,1,,12750792
openb-pod-7157,1,P100,12752009
openb-pod-7158,4,V100M16|V100M32|V100M32,12753278
openb-pod-7159,1,,12753728
openb-pod-7160,4,V100M16|V100M32,12754163
openb-pod-7161,4,,12754705
openb-pod-7162,1,T4,12756333
openb-pod-7163,1,,12756372
openb-pod-7164,1,,12756587
openb-pod-7165,1,G2,12756591
openb-pod-7166,0,,12756840
openb-pod-7167,0,,12756845
openb-pod-7168,0,,12756851
openb-pod-7169,0,,12756858
openb-pod-7170,1,T4,12757094
openb-pod-7171,4,,12758421
openb-pod-7172,1,T4,12759287
openb-pod-7173,1,,12759304
openb-pod-7174,1,,12759334
openb-pod-7175,0,,12759344
openb-pod-7176,1,,12759426
openb-pod-7177,1,T4,12759616
openb-pod-7178,1,,12759669
openb-pod-7179,1,,12759739
openb-pod-7180,1,,12759742
openb-pod-7181,1,,12760137
openb-pod-7182,1,G2,12760186
openb-pod-7183,1,T4,12760187
openb-pod-7184,1,,12760208
openb-pod-7185,0,,12760254
openb-pod-7186,1,,12760373
openb-pod-7187,1,,12760393
openb-pod-7188,1,P100,12760407
openb-pod-7189,1,,12760482
openb-pod-7190,1,,12760627
openb-pod-7191,1,,12760829
openb-pod-7192,1,T4,12761108
openb-pod-7193,1,,12761181
openb-pod-7194,1,P100,12761193
openb-pod-7195,1,,12761196
openb-pod-7196,1,T4,12761231
openb-pod-7197,1,,12762035
openb-pod-7198,1,,12762468
openb-pod-7199,1,,12763127
openb-pod-7200,1,,12763127
openb-pod-7201,1,T4,12763128
openb-pod-7202,1,P100,12763440
openb-pod-7203,1,,12763536
openb-pod-7204,1,,12763538
openb-pod-7205,1,,12763734
openb-pod-7206,1,,12763803
openb-pod-7207,1,T4,12763815
openb-pod-7208,1,G2,12763897
openb-pod-7209,1,,12764344
openb-pod-7210,1,,12764618
openb-pod-7211,1,,12764760
openb-pod-7212,1,G3,12764980
openb-pod-7213,0,,12765179
openb-pod-7214,1,,12765238
openb-pod-7215,0,,12765409
openb-pod-7216,1,,12765714
openb-pod-7217,0,,12765722
openb-pod-7218,1,,12765740
openb-pod-7219,1,P100,12765748
openb-pod-7220,1,,12765960
openb-pod-7221,1,T4,12766167
openb-pod-7222,1,,12766168
openb-pod-7223,1,P100,12766375
openb-pod-7224,1,,12766382
openb-pod-7225,1,,12766386
openb-pod-7226,1,,12766471
openb-pod-7227,1,,12766495
openb-pod-7228,1,,12767041
openb-pod-7229,1,,12767308
openb-pod-7230,1,,12767571
openb-pod-7231,1,G2,12767658
openb-pod-7232,1,,12767665
openb-pod-7233,1,,12767730
openb-pod-7234,1,,12767779
openb-pod-7235,1,,12767914
openb-pod-7236,1,,12767918
openb-pod-7237,1,,12767922
openb-pod-7238,1,T4,12767965
openb-pod-7239,1,,12768034
openb-pod-7240,1,,12768237
openb-pod-7241,1,P100,12768674
openb-pod-7242,1,,12768679
openb-pod-7243,1,T4,12768713
openb-pod-7244,1,T4,12768765
openb-pod-7245,1,T4,12768979
openb-pod-7246,1,G2,12769053
openb-pod-7247,1,,12769332
openb-pod-7248,1,A10|G2|T4|V100M16|V100M32,12769374
openb-pod-7249,1,P100|V100M16|V100M32,12769377
openb-pod-7250,1,,12769693
openb-pod-7251,1,,12769779
openb-pod-7252,0,,12770018
openb-pod-7253,1,T4,12770216
openb-pod-7254,1,,12770272
openb-pod-7255,1,G2,12770555
openb-pod-7256,1,,12770958
openb-pod-7257,1,,12771007
openb-pod-7258,1,T4,12771007
openb-pod-7259,1,,12771120
openb-pod-7260,1,,12771551
openb-pod-7261,1,T4,12771747
openb-pod-7262,1,,12771766
openb-pod-7263,1,T4,12771767
openb-pod-7264,1,,12771919
openb-pod-7265,1,,12771937
openb-pod-7266,2,V100M32,12772422
openb-pod-7267,1,,12772608
openb-pod-7268,1,,12772610
openb-pod-7269,1,,12772873
openb-pod-7270,1,,12772920
openb-pod-7271,1,,12773011
openb-pod-7272,1,,12773104
openb-pod-7273,1,G3,12773293
openb-pod-7274,1,,12773350
openb-pod-7275,1,,12773483
openb-pod-7276,1,,12773623
openb-pod-7277,1,,12773699
openb-pod-7278,1,T4,12773786
openb-pod-7279,1,,12773787
openb-pod-7280,1,,12773792
openb-pod-7281,1,P100,12773801
openb-pod-7282,1,T4,12773801
openb-pod-7283,1,,12773840
openb-pod-7284,1,,12773929
openb-pod-7285,1,,12774042
openb-pod-7286,1,,12774081
openb-pod-7287,1,,12774083
openb-pod-7288,1,,12774112
openb-pod-7289,1,,12774191
openb-pod-7290,1,P100,12774275
openb-pod-7291,1,,12774816
openb-pod-7292,1,,12775123
openb-pod-7293,1,,12775492
openb-pod-7294,1,,12775740
openb-pod-7295,1,,12775753
openb-pod-7296,1,,12775777
openb-pod-7297,1,T4,12775798
openb-pod-7298,1,P100,12776091
openb-pod-7299,1,,12776250
openb-pod-7300,1,T4,12776669
openb-pod-7301,1,,12776671
openb-pod-7302,1,,12776690
openb-pod-7303,1,V100M16|V100M32,12776774
openb-pod-7304,1,P100,12776823
openb-pod-7305,1,,12776835
openb-pod-7306,1,T4,12777190
openb-pod-7307,1,,12777191
openb-pod-7308,1,T4,12777238
openb-pod-7309,1,,12777510
openb-pod-7310,1,P100,12777558
openb-pod-7311,1,,12777628
openb-pod-7312,1,,12777769
openb-pod-7313,1,,12777777
openb-pod-7314,1,,12777824
openb-pod-7315,1,,12777862
openb-pod-7316,1,T4,12778137
openb-pod-7317,1,,12778303
openb-pod-7318,1,T4,12778362
openb-pod-7319,1,,12778412
openb-pod-7320,1,,12778466
openb-pod-7321,1,,12778641
openb-pod-7322,1,,12778720
openb-pod-7323,1,G2,12779249
openb-pod-7324,0,,12779479
openb-pod-7325,2,,12779544
openb-pod-7326,1,,12779593
openb-pod-7327,1,T4,12779606
openb-pod-7328,1,T4,12779765
openb-pod-7329,1,,12779768
openb-pod-7330,1,T4,12780526
openb-pod-7331,1,T4,12780597
openb-pod-7332,1,,12780688
openb-pod-7333,1,,12780706
openb-pod-7334,1,,12780965
openb-pod-7335,1,,12781038
openb-pod-7336,1,,12781139
openb-pod-7337,1,T4,12781242
openb-pod-7338,1,T4,12781275
openb-pod-7339,1,,12781409
openb-pod-7340,1,,12781453
openb-pod-7341,1,,12781461
openb-pod-7342,1,,12781582
openb-pod-7343,1,,12781794
openb-pod-7344,1,,12781826
openb-pod-7345,1,,12781958
openb-pod-7346,1,,12782008
openb-pod-7347,1,P100,12782066
openb-pod-7348,1,,12782550
openb-pod-7349,1,T4,12782868
openb-pod-7350,1,T4,12782927
openb-pod-7351,1,T4,12783406
openb-pod-7352,1,,12783500
openb-pod-7353,1,,12783712
openb-pod-7354,1,T4,12783808
openb-pod-7355,1,T4,12784066
openb-pod-7356,1,,12784092
openb-pod-7357,1,,12784361
openb-pod-7358,1,,12784501
openb-pod-7359,1,,12784671
openb-pod-7360,1,,12784713
openb-pod-7361,1,T4,12784717
openb-pod-7362,1,T4,12784783
openb-pod-7363,1,T4,12784847
openb-pod-7364,1,,12785187
openb-pod-7365,1,,12785192
openb-pod-7366,1,,12785276
openb-pod-7367,1,,12785374
openb-pod-7368,1,T4,12785377
openb-pod-7369,1,,12785425
openb-pod-7370,1,,12785576
openb-pod-7371,1,P100,12785635
openb-pod-7372,1,P100,12785902
openb-pod-7373,1,,12785913
openb-pod-7374,1,,12785918
openb-pod-7375,1,,12785926
openb-pod-7376,1,,12785960
openb-pod-7377,1,,12785961
openb-pod-7378,1,,12786267
openb-pod-7379,1,T4,12786353
openb-pod-7380,1,T4,12786630
openb-pod-7381,1,,12786844
openb-pod-7382,1,,12786902
openb-pod-7383,1,,12786949
openb-pod-7384,1,,12786955
openb-pod-7385,1,,12787102
openb-pod-7386,1,G2,12787103
openb-pod-7387,1,,12787481
openb-pod-7388,1,,12787507
openb-pod-7389,1,,12787667
openb-pod-7390,1,,12787813
openb-pod-7391,1,P100,12787897
openb-pod-7392,1,,12788031
openb-pod-7393,1,,12788080
openb-pod-7394,1,G3,12788080
openb-pod-7395,1,,12788157
openb-pod-7396,1,P100,12788195
openb-pod-7397,1,,12788548
openb-pod-7398,1,,12788577
openb-pod-7399,1,,12788598
openb-pod-7400,1,,12788687
openb-pod-7401,1,,12788697
openb-pod-7402,1,,12788759
openb-pod-7403,1,,12789137
openb-pod-7404,1,,12789177
openb-pod-7405,1,,12789272
openb-pod-7406,1,,12789383
openb-pod-7407,1,T4,12789473
openb-pod-7408,1,P100|V100M16|V100M32,12789516
openb-pod-7409,1,,12789525
openb-pod-7410,1,T4,12789561
openb-pod-7411,1,,12789684
openb-pod-7412,1,,12790087
openb-pod-7413,1,,12790216
openb-pod-7414,1,T4,12790302
openb-pod-7415,1,,12790364
openb-pod-7416,1,,12790529
openb-pod-7417,1,,12790577
openb-pod-7418,1,,12790579
openb-pod-7419,1,,12790778
openb-pod-7420,1,T4,12790861
openb-pod-7421,1,,12790868
openb-pod-7422,1,,12790943
openb-pod-7423,1,,12791053
openb-pod-7424,1,,12791110
openb-pod-7425,1,,12791442
openb-pod-7426,1,P100,12791468
openb-pod-7427,1,,12791822
openb-pod-7428,1,T4,12791932
openb-pod-7429,1,,12791937
openb-pod-7430,1,,12791939
openb-pod-7431,1,T4,12791945
openb-pod-7432,1,,12791960
openb-pod-7433,1,T4,12792815
openb-pod-7434,1,,12792844
openb-pod-7435,1,,12792900
openb-pod-7436,1,P100,12792904
openb-pod-7437,1,,12792976
openb-pod-7438,1,,12793183
openb-pod-7439,1,,12793415
openb-pod-7440,1,P100,12793533
openb-pod-7441,1,,12793704
openb-pod-7442,1,,12793744
openb-pod-7443,1,T4,12793976
openb-pod-7444,1,,12793983
openb-pod-7445,1,,12794058
openb-pod-7446,0,,12794446
openb-pod-7447,0,,12794446
openb-pod-7448,1,T4,12794736
openb-pod-7449,1,,12794844
openb-pod-7450,1,T4,12794953
openb-pod-7451,1,,12795064
openb-pod-7452,1,T4,12795146
openb-pod-7453,1,,12795288
openb-pod-7454,1,,12795482
openb-pod-7455,1,G3,12795747
openb-pod-7456,1,T4,12795970
openb-pod-7457,1,,12796050
openb-pod-7458,1,,12796452
openb-pod-7459,1,,12796636
openb-pod-7460,1,,12796756
openb-pod-7461,1,,12797015
openb-pod-7462,1,T4,12797381
openb-pod-7463,1,P100,12797417
openb-pod-7464,1,P100,12797694
openb-pod-7465,1,,12797721
openb-pod-7466,1,P100,12797764
openb-pod-7467,1,,12798185
openb-pod-7468,1,,12798397
openb-pod-7469,1,P100,12798459
openb-pod-7470,1,,12798481
openb-pod-7471,1,,12798640
openb-pod-7472,1,,12798887
openb-pod-7473,1,,12799060
openb-pod-7474,1,,12799101
openb-pod-7475,1,,12799164
openb-pod-7476,1,P100,12799187
openb-pod-7477,1,,12799372
openb-pod-7478,1,,12799404
openb-pod-7479,1,T4,12799447
openb-pod-7480,1,,12799684
openb-pod-7481,1,,12799684
openb-pod-7482,1,P100|V100M16|V100M32,12799727
openb-pod-7483,1,,12799730
openb-pod-7484,1,P100,12799737
openb-pod-7485,1,,12799907
openb-pod-7486,1,,12799943
openb-pod-7487,1,,12799970
openb-pod-7488,1,,12800156
openb-pod-7489,1,,12800410
openb-pod-7490,1,,12800682
openb-pod-7491,1,T4,12801239
openb-pod-7492,1,T4,12801284
openb-pod-7493,1,,12801448
openb-pod-7494,1,,12801571
openb-pod-7495,1,,12801624
openb-pod-7496,1,,12801676
openb-pod-7497,1,G2,12801732
openb-pod-7498,1,T4,12801795
openb-pod-7499,1,,12801886
openb-pod-7500,1,,12801980
openb-pod-7501,1,,12802116
openb-pod-7502,1,P100,12802171
openb-pod-7503,1,,12802220
openb-pod-7504,1,,12802220
openb-pod-7505,1,,12802242
openb-pod-7506,1,,12802410
openb-pod-7507,1,P100,12802809
openb-pod-7508,1,,12802810
openb-pod-7509,1,,12803119
openb-pod-7510,1,,12803142
openb-pod-7511,1,,12803440
openb-pod-7512,1,,12803451
openb-pod-7513,1,,12803612
openb-pod-7514,1,,12804016
openb-pod-7515,1,,12804056
openb-pod-7516,1,,12804109
openb-pod-7517,1,,12804134
openb-pod-7518,1,P100,12804223
openb-pod-7519,1,,12804627
openb-pod-7520,1,,12804628
openb-pod-7521,1,T4,12804873
openb-pod-7522,1,,12805064
openb-pod-7523,1,,12805177
openb-pod-7524,1,,12805603
openb-pod-7525,1,V100M32,12805606
openb-pod-7526,1,,12805611
openb-pod-7527,1,,12805889
openb-pod-7528,1,T4,12806004
openb-pod-7529,1,G2,12806005
openb-pod-7530,1,,12806045
openb-pod-7531,1,,12806163
openb-pod-7532,1,P100,12807127
openb-pod-7533,1,T4,12807129
openb-pod-7534,1,P100|V100M16|V100M32,12807839
openb-pod-7535,1,,12807914
openb-pod-7536,1,T4,12808093
openb-pod-7537,1,T4,12808099
openb-pod-7538,1,,12808103
openb-pod-7539,1,,12808116
openb-pod-7540,1,,12808243
openb-pod-7541,1,,12808404
openb-pod-7542,1,V100M16|V100M32,12808480
openb-pod-7543,1,,12808481
openb-pod-7544,1,,12808482
openb-pod-7545,1,T4,12808697
openb-pod-7546,1,T4,12808818
openb-pod-7547,1,,12808893
openb-pod-7548,1,V100M16|V100M32,12809267
openb-pod-7549,1,,12809564
openb-pod-7550,1,P100,12809566
openb-pod-7551,1,,12809673
openb-pod-7552,8,,12809677
openb-pod-7553,1,T4,12810120
openb-pod-7554,1,,12810405
openb-pod-7555,1,,12810708
openb-pod-7556,1,,12810926
openb-pod-7557,1,,12810995
openb-pod-7558,1,P100|V100M16|V100M32,12810998
openb-pod-7559,1,T4,12811243
openb-pod-7560,1,G2,12811487
openb-pod-7561,1,,12811529
openb-pod-7562,1,,12811533
openb-pod-7563,1,,12811565
openb-pod-7564,1,,12812012
openb-pod-7565,1,,12812042
openb-pod-7566,1,,12812264
openb-pod-7567,1,,12812357
openb-pod-7568,1,,12812421
openb-pod-7569,1,T4,12812517
openb-pod-7570,1,,12812552
openb-pod-7571,1,,12812560
openb-pod-7572,1,,12812914
openb-pod-7573,1,T4,12813013
openb-pod-7574,1,,12813042
openb-pod-7575,1,P100|V100M16|V100M32,12813043
openb-pod-7576,1,T4,12813044
openb-pod-7577,1,,12813074
openb-pod-7578,1,,12813369
openb-pod-7579,1,,12813374
openb-pod-7580,1,,12813404
openb-pod-7581,1,V100M16|V100M32|V100M32,12813468
openb-pod-7582,1,T4,12813534
openb-pod-7583,1,,12813534
openb-pod-7584,1,,12813570
openb-pod-7585,1,,12813599
openb-pod-7586,1,,12813945
openb-pod-7587,1,T4,12814120
openb-pod-7588,0,,12814258
openb-pod-7589,1,T4,12814535
openb-pod-7590,1,,12814546
openb-pod-7591,1,,12814641
openb-pod-7592,1,,12814675
openb-pod-7593,1,,12814678
openb-pod-7594,1,,12814705
openb-pod-7595,1,P100|V100M16|V100M32,12814707
openb-pod-7596,1,G2,12815155
openb-pod-7597,1,T4,12815217
openb-pod-7598,1,,12815671
openb-pod-7599,1,,12815793
openb-pod-7600,1,T4,12816034
openb-pod-7601,1,,12816066
openb-pod-7602,1,,12816094
openb-pod-7603,1,,12816137
openb-pod-7604,1,T4,12816140
openb-pod-7605,1,T4,12816174
openb-pod-7606,1,T4,12816612
openb-pod-7607,1,T4,12816640
openb-pod-7608,1,,12816642
openb-pod-7609,1,,12816705
openb-pod-7610,1,,12816768
openb-pod-7611,1,G2,12816772
openb-pod-7612,1,T4,12816869
openb-pod-7613,1,,12817086
openb-pod-7614,1,,12817183
openb-pod-7615,1,,12817186
openb-pod-7616,1,,12817556
openb-pod-7617,1,,12817576
openb-pod-7618,1,T4,12817577
openb-pod-7619,1,,12817646
openb-pod-7620,1,,12817940
openb-pod-7621,1,,12818051
openb-pod-7622,1,,12818134
openb-pod-7623,1,,12818193
openb-pod-7624,1,G2,12818225
openb-pod-7625,1,T4,12818261
openb-pod-7626,1,G2,12818604
openb-pod-7627,1,,12818663
openb-pod-7628,1,,12818723
openb-pod-7629,1,T4,12819100
openb-pod-7630,1,T4,12819196
openb-pod-7631,1,,12819580
openb-pod-7632,1,,12819608
openb-pod-7633,1,,12819644
openb-pod-7634,1,V100M16|V100M32,12819711
openb-pod-7635,1,T4,12819712
openb-pod-7636,1,,12820268
openb-pod-7637,1,,12820318
openb-pod-7638,1,,12820671
openb-pod-7639,1,,12820772
openb-pod-7640,1,,12820777
openb-pod-7641,0,,12820796
openb-pod-7642,1,G2,12820806
openb-pod-7643,1,,12820843
openb-pod-7644,1,,12821206
openb-pod-7645,1,G2,12821275
openb-pod-7646,1,,12821458
openb-pod-7647,1,,12821718
openb-pod-7648,1,P100|V100M16,12821731
openb-pod-7649,1,,12821773
openb-pod-7650,1,A10|G2|T4|V100M16|V100M32,12821876
openb-pod-7651,1,,12822197
openb-pod-7652,1,,12822302
openb-pod-7653,1,,12822612
openb-pod-7654,1,,12822678
openb-pod-7655,1,,12822850
openb-pod-7656,1,,12822956
openb-pod-7657,1,T4,12822956
openb-pod-7658,1,T4,12822999
openb-pod-7659,1,,12823087
openb-pod-7660,1,,12823425
openb-pod-7661,1,,12823439
openb-pod-7662,1,,12823440
openb-pod-7663,1,V100M16|V100M32,12823469
openb-pod-7664,1,,12823481
openb-pod-7665,1,T4,12823538
openb-pod-7666,1,,12823573
openb-pod-7667,1,,12823867
openb-pod-7668,1,T4,12823895
openb-pod-7669,1,,12823896
openb-pod-7670,1,T4,12823979
openb-pod-7671,1,T4,12824008
openb-pod-7672,1,,12824010
openb-pod-7673,1,,12824041
openb-pod-7674,1,T4,12824042
openb-pod-7675,1,,12824042
openb-pod-7676,1,G2,12824070
openb-pod-7677,1,,12824103
openb-pod-7678,1,,12824105
openb-pod-7679,1,,12824543
openb-pod-7680,1,T4,12824576
openb-pod-7681,1,,12824980
openb-pod-7682,1,,12825395
openb-pod-7683,1,T4,12825407
openb-pod-7684,1,P100|T4|V100M16|V100M32,12825408
openb-pod-7685,1,,12825469
openb-pod-7686,1,G2,12825502
openb-pod-7687,1,T4,12825502
openb-pod-7688,1,V100M16|V100M32,12825533
openb-pod-7689,1,G3,12825534
openb-pod-7690,1,G2,12825534
openb-pod-7691,1,T4,12825565
openb-pod-7692,1,,12825840
openb-pod-7693,1,,12825993
openb-pod-7694,1,,12826021
openb-pod-7695,1,,12826024
openb-pod-7696,1,,12826024
openb-pod-7697,1,,12826218
openb-pod-7698,1,,12826367
openb-pod-7699,1,,12826395
openb-pod-7700,1,,12826453
openb-pod-7701,1,,12826453
openb-pod-7702,1,T4,12826488
openb-pod-7703,1,,12826489
openb-pod-7704,1,,12826742
openb-pod-7705,1,T4,12826770
openb-pod-7706,1,T4,12826803
openb-pod-7707,1,,12826826
openb-pod-7708,1,,12826972
openb-pod-7709,1,P100|V100M16|V100M32,12827096
openb-pod-7710,1,,12827321
openb-pod-7711,1,V100M16|V100M32,12827385
openb-pod-7712,1,,12827418
openb-pod-7713,1,,12827445
openb-pod-7714,1,,12827448
openb-pod-7715,1,,12827448
openb-pod-7716,1,T4,12827842
openb-pod-7717,1,,12828000
openb-pod-7718,1,,12828317
openb-pod-7719,1,,12828345
openb-pod-7720,1,,12828409
openb-pod-7721,1,,12828441
openb-pod-7722,1,,12828721
openb-pod-7723,1,G2,12828930
openb-pod-7724,1,T4,12828945
openb-pod-7725,1,T4,12828985
openb-pod-7726,1,,12829600
openb-pod-7727,1,,12830185
openb-pod-7728,1,G2,12830303
openb-pod-7729,1,,12830304
openb-pod-7730,1,G2,12830304
openb-pod-7731,1,,12830304
openb-pod-7732,1,,12830305
openb-pod-7733,1,,12830305
